allele1,allele2,similarity,overlap
B1502,A6901,0.324675324675,77
B1502,C0401,0.0769230769231,13
B1502,B1542,0.0,12
B1502,C0602,0.384615384615,13
B1502,B7301,nan,0
B1502,B5801,0.329268292683,82
B1502,B5802,nan,0
B1502,B0702,0.354166666667,96
B1502,B3503,nan,0
B1502,B3501,0.637362637363,91
B1502,A0206,0.571428571429,56
B1502,A0207,0.0,4
B1502,A0204,nan,0
B1502,A0205,nan,0
B1502,A0202,nan,0
B1502,A0203,0.508771929825,57
B1502,A0201,0.313253012048,83
B1502,C0802,1.0,1
B1502,B3901,0.4,55
B1502,B7,nan,0
B1502,B8,nan,0
B1502,B4601,0.339622641509,106
B1502,B2720,1.0,10
B1502,A6601,nan,0
B1502,C1402,0.941176470588,17
B1502,B2710,nan,0
B1502,B5201,nan,0
B1502,A0101,0.329268292683,82
B1502,E0101,nan,0
B1502,A2402,1.0,1
B1502,A2403,nan,0
B1502,B1401,nan,0
B1502,B1402,nan,0
B1502,A3301,nan,0
B1502,A3/11,nan,0
B1502,A6823,0.833333333333,6
B1502,B4801,0.344827586207,58
B1502,C0702,0.333333333333,9
B1502,B4201,nan,0
B1502,B2704,nan,0
B1502,B4202,nan,0
B1502,B2702,nan,0
B1502,B2703,nan,0
B1502,B2701,nan,0
B1502,A7401,nan,0
B1502,B8301,0.0,12
B1502,A1102,nan,0
B1502,A1101,0.30487804878,82
B1502,B0803,0.344827586207,58
B1502,B0802,0.285714285714,49
B1502,B0801,0.33734939759,83
B1502,B5703,nan,0
B1502,B5702,nan,0
B1502,B5701,0.245901639344,61
B1502,A2902,0.5,4
B1502,C0303,0.714285714286,7
B1502,A0250,nan,0
B1502,A3207,1.0,3
B1502,A2501,nan,0
B1502,B1501,0.761467889908,109
B1502,A3201,0.5,2
B1502,B1502,1.0,164
B1502,B1509,0.315789473684,57
B1502,E0103,nan,0
B1502,B2706,nan,0
B1502,B1503,0.0,1
B1502,B8101,nan,0
B1502,A3101,0.283950617284,81
B1502,B2705,0.349397590361,83
B1502,B60,nan,0
B1502,A24,nan,0
B1502,A26,nan,0
B1502,B3701,nan,0
B1502,B1517,0.636363636364,55
B1502,A3215,0.6,5
B1502,B4506,0.0,11
B1502,B4501,nan,0
B1502,B1801,nan,0
B1502,B5101,nan,0
B1502,B5401,nan,0
B1502,A0302,nan,0
B1502,A0301,0.340909090909,44
B1502,A11,nan,0
B1502,A1,nan,0
B1502,B4002,nan,0
B1502,A3,nan,0
B1502,A2,nan,0
B1502,A6802,0.327272727273,55
B1502,A6801,nan,0
B1502,A3001,0.346666666667,75
B1502,A3002,0.5,4
B1502,Cw1,nan,0
B1502,C0501,0.285714285714,7
B1502,C1203,0.846153846154,13
B1502,Cw4,nan,0
B1502,A0319,1.0,1
B1502,B5301,nan,0
B1502,A2601,0.407407407407,81
B1502,A2602,0.46,50
B1502,A2603,0.413793103448,58
B1502,A8001,nan,0
B1502,B4403,nan,0
B1502,B4402,0.333333333333,15
B1502,B3801,nan,0
B1502,B4013,0.75,8
B1509,C1502,0.6875,16
B1509,A2301,0.644736842105,76
B1509,A0217,0.5,2
B1509,A0216,0.685714285714,35
B1509,A0211,0.639534883721,86
B1509,A0210,1.0,11
B1509,A0212,0.833333333333,72
B1509,B51,nan,0
B1509,A0219,0.845360824742,97
B1509,B4001,0.86553030303,528
B1509,A6901,0.898617511521,651
B1509,C0401,0.852941176471,68
B1509,B1542,0.905660377358,53
B1509,C0602,0.48275862069,29
B1509,B7301,0.9,50
B1509,B5801,0.874666666667,750
B1509,B5802,nan,0
B1509,B0702,0.769005847953,684
B1509,B3503,nan,0
B1509,B3501,0.765267175573,524
B1509,A0206,0.716369529984,617
B1509,A0207,nan,0
B1509,A0204,nan,0
B1509,A0205,nan,0
B1509,A0202,0.714285714286,7
B1509,A0203,0.858505564388,629
B1509,A0201,0.899310344828,725
B1509,C0802,0.857142857143,7
B1509,B3901,0.870769230769,650
B1509,B7,0.0,2
B1509,B8,nan,0
B1509,B4601,0.94298245614,456
B1509,B2720,0.125,16
B1509,A6601,nan,0
B1509,C1402,0.285714285714,35
B1509,B2710,nan,0
B1509,B5201,nan,0
B1509,A0101,0.859229747676,753
B1509,E0101,1.0,1
B1509,A2402,0.864197530864,162
B1509,A2403,0.448598130841,107
B1509,B1401,nan,0
B1509,B1402,0.0,1
B1509,A3301,0.846153846154,13
B1509,A3/11,nan,0
B1509,A6823,0.3,10
B1509,B4801,0.922178988327,514
B1509,C0702,0.4,25
B1509,B4201,nan,0
B1509,B2704,nan,0
B1509,B4202,nan,0
B1509,B2702,1.0,4
B1509,B2703,nan,0
B1509,B2701,nan,0
B1509,A7401,nan,0
B1509,B8301,0.612244897959,49
B1509,A1102,nan,0
B1509,A1101,0.916176470588,680
B1509,B0803,0.925423728814,295
B1509,B0802,0.962154294032,687
B1509,B0801,0.869387755102,735
B1509,B5703,nan,0
B1509,B5702,nan,0
B1509,B5701,0.921221864952,622
B1509,A2902,0.584415584416,77
B1509,C0303,0.333333333333,12
B1509,A0250,0.875,32
B1509,A3207,0.222222222222,9
B1509,A2501,0.211538461538,52
B1509,B1501,0.716332378223,698
B1509,A3201,0.0,4
B1509,B1502,0.315789473684,57
B1509,B1509,1.0,814
B1509,E0103,nan,0
B1509,B2706,nan,0
B1509,B1503,0.25,4
B1509,B8101,nan,0
B1509,A3101,0.931297709924,655
B1509,B2705,0.856313497823,689
B1509,B60,nan,0
B1509,A24,nan,0
B1509,A26,nan,0
B1509,B3701,nan,0
B1509,B1517,0.712230215827,556
B1509,A3215,0.571428571429,7
B1509,B4506,0.903846153846,52
B1509,B4501,1.0,1
B1509,B1801,0.845544554455,505
B1509,B5101,0.966480446927,179
B1509,B5401,0.6,5
B1509,A0302,nan,0
B1509,A0301,0.894837476099,523
B1509,A11,nan,0
B1509,A1,nan,0
B1509,B4002,1.0,1
B1509,A3,nan,0
B1509,A2,nan,0
B1509,A6802,0.902140672783,327
B1509,A6801,0.769230769231,13
B1509,A3001,0.866153846154,650
B1509,A3002,0.846153846154,13
B1509,Cw1,nan,0
B1509,C0501,0.333333333333,18
B1509,C1203,0.166666666667,18
B1509,Cw4,nan,0
B1509,A0319,0.8,5
B1509,B5301,0.6,5
B1509,A2601,0.829370629371,715
B1509,A2602,0.74,400
B1509,A2603,0.875722543353,346
B1509,A8001,0.786764705882,136
B1509,B4403,1.0,1
B1509,B4402,0.969957081545,233
B1509,B3801,0.971014492754,276
B1509,B4013,0.285714285714,7
E0103,C1502,nan,0
E0103,A2301,1.0,1
E0103,A0217,nan,0
E0103,A0216,nan,0
E0103,A0211,nan,0
E0103,A0210,nan,0
E0103,A0212,nan,0
E0103,B51,nan,0
E0103,A0219,nan,0
E0103,B4001,0.5,2
E0103,A6901,0.5,2
E0103,C0401,nan,0
E0103,B1542,nan,0
E0103,C0602,nan,0
E0103,B7301,nan,0
E0103,B5801,1.0,1
E0103,B5802,nan,0
E0103,B0702,1.0,1
E0103,B3503,nan,0
E0103,B3501,1.0,2
E0103,A0206,1.0,1
E0103,A0207,nan,0
E0103,A0204,nan,0
E0103,A0205,nan,0
E0103,A0202,1.0,1
E0103,A0203,0.5,2
E0103,A0201,0.333333333333,3
E0103,C0802,nan,0
E0103,B3901,nan,0
E0103,B7,nan,0
E0103,B8,nan,0
E0103,B4601,0.5,2
E0103,B2720,nan,0
E0103,A6601,nan,0
E0103,C1402,0.0,1
E0103,B2710,nan,0
E0103,B5201,nan,0
E0103,A0101,0.666666666667,3
E0103,E0101,nan,0
E0103,A2402,1.0,1
E0103,A2403,nan,0
E0103,B1401,nan,0
E0103,B1402,nan,0
E0103,A3301,nan,0
E0103,A3/11,nan,0
E0103,A6823,nan,0
E0103,B4801,1.0,1
E0103,C0702,1.0,1
E0103,B4201,nan,0
E0103,B2704,nan,0
E0103,B4202,nan,0
E0103,B2702,nan,0
E0103,B2703,nan,0
E0103,B2701,nan,0
E0103,A7401,nan,0
E0103,B8301,nan,0
E0103,A1102,nan,0
E0103,A1101,0.666666666667,3
E0103,B0803,nan,0
E0103,B0802,nan,0
E0103,B0801,0.666666666667,3
E0103,B5703,nan,0
E0103,B5702,nan,0
E0103,B5701,0.666666666667,3
E0103,A2902,1.0,1
E0103,C0303,0.0,1
E0103,A0250,nan,0
E0103,A3207,nan,0
E0103,A2501,nan,0
E0103,B1501,1.0,2
E0103,A3201,nan,0
E0103,B1502,nan,0
E0103,B1509,nan,0
E0103,E0103,1.0,67
E0103,B2706,nan,0
E0103,B1503,nan,0
E0103,B8101,nan,0
E0103,A3101,0.5,2
E0103,B2705,0.5,2
E0103,B60,nan,0
E0103,A24,nan,0
E0103,A26,nan,0
E0103,B3701,nan,0
E0103,B1517,nan,0
E0103,A3215,nan,0
E0103,B4506,nan,0
E0103,B4501,1.0,1
E0103,B1801,0.5,2
E0103,B5101,nan,0
E0103,B5401,nan,0
E0103,A0302,nan,0
E0103,A0301,0.666666666667,3
E0103,A11,nan,0
E0103,A1,nan,0
E0103,B4002,nan,0
E0103,A3,nan,0
E0103,A2,nan,0
E0103,A6802,nan,0
E0103,A6801,nan,0
E0103,A3001,nan,0
E0103,A3002,1.0,1
E0103,Cw1,nan,0
E0103,C0501,nan,0
E0103,C1203,nan,0
E0103,Cw4,nan,0
E0103,A0319,nan,0
E0103,B5301,nan,0
E0103,A2601,1.0,1
E0103,A2602,nan,0
E0103,A2603,nan,0
E0103,A8001,0.5,2
E0103,B4403,1.0,1
E0103,B4402,0.5,2
E0103,B3801,nan,0
E0103,B4013,nan,0
B2706,C1502,nan,0
B2706,A2301,nan,0
B2706,A0217,nan,0
B2706,A0216,nan,0
B2706,A0211,nan,0
B2706,A0210,nan,0
B2706,A0212,nan,0
B2706,B51,nan,0
B2706,A0219,nan,0
B2706,B4001,1.0,1
B2706,A6901,1.0,1
B2706,C0401,nan,0
B2706,B1542,nan,0
B2706,C0602,nan,0
B2706,B7301,nan,0
B2706,B5801,1.0,1
B2706,B5802,nan,0
B2706,B0702,1.0,1
B2706,B3503,nan,0
B2706,B3501,nan,0
B2706,A0206,nan,0
B2706,A0207,nan,0
B2706,A0204,nan,0
B2706,A0205,nan,0
B2706,A0202,nan,0
B2706,A0203,nan,0
B2706,A0201,1.0,1
B2706,C0802,nan,0
B2706,B3901,nan,0
B2706,B7,nan,0
B2706,B8,nan,0
B2706,B4601,nan,0
B2706,B2720,nan,0
B2706,A6601,nan,0
B2706,C1402,nan,0
B2706,B2710,1.0,1
B2706,B5201,nan,0
B2706,A0101,1.0,1
B2706,E0101,nan,0
B2706,A2402,nan,0
B2706,A2403,nan,0
B2706,B1401,nan,0
B2706,B1402,nan,0
B2706,A3301,nan,0
B2706,A3/11,nan,0
B2706,A6823,nan,0
B2706,B4801,nan,0
B2706,C0702,0.0,1
B2706,B4201,nan,0
B2706,B2704,1.0,1
B2706,B4202,nan,0
B2706,B2702,1.0,1
B2706,B2703,1.0,1
B2706,B2701,1.0,1
B2706,A7401,nan,0
B2706,B8301,nan,0
B2706,A1102,nan,0
B2706,A1101,1.0,1
B2706,B0803,nan,0
B2706,B0802,nan,0
B2706,B0801,nan,0
B2706,B5703,nan,0
B2706,B5702,nan,0
B2706,B5701,nan,0
B2706,A2902,nan,0
B2706,C0303,nan,0
B2706,A0250,nan,0
B2706,A3207,nan,0
B2706,A2501,nan,0
B2706,B1501,1.0,1
B2706,A3201,nan,0
B2706,B1502,nan,0
B2706,B1509,nan,0
B2706,E0103,nan,0
B2706,B2706,1.0,2
B2706,B1503,nan,0
B2706,B8101,nan,0
B2706,A3101,1.0,1
B2706,B2705,0.5,2
B2706,B60,nan,0
B2706,A24,nan,0
B2706,A26,nan,0
B2706,B3701,nan,0
B2706,B1517,nan,0
B2706,A3215,nan,0
B2706,B4506,nan,0
B2706,B4501,nan,0
B2706,B1801,nan,0
B2706,B5101,nan,0
B2706,B5401,nan,0
B2706,A0302,nan,0
B2706,A0301,1.0,1
B2706,A11,nan,0
B2706,A1,nan,0
B2706,B4002,nan,0
B2706,A3,nan,0
B2706,A2,nan,0
B2706,A6802,nan,0
B2706,A6801,nan,0
B2706,A3001,nan,0
B2706,A3002,nan,0
B2706,Cw1,nan,0
B2706,C0501,nan,0
B2706,C1203,nan,0
B2706,Cw4,nan,0
B2706,A0319,nan,0
B2706,B5301,nan,0
B2706,A2601,nan,0
B2706,A2602,nan,0
B2706,A2603,nan,0
B2706,A8001,nan,0
B2706,B4403,nan,0
B2706,B4402,nan,0
B2706,B3801,nan,0
B2706,B4013,nan,0
B1503,C1502,nan,0
B1503,A2301,0.78102189781,137
B1503,A0217,nan,0
B1503,A0216,0.0,1
B1503,A0211,0.5,2
B1503,A0210,nan,0
B1503,A0212,0.0,1
B1503,B51,nan,0
B1503,A0219,0.5,2
B1503,B4001,0.758620689655,116
B1503,A6901,0.529411764706,17
B1503,C0401,0.5,2
B1503,B1542,1.0,1
B1503,C0602,0.820512820513,78
B1503,B7301,nan,0
B1503,B5801,0.699300699301,143
B1503,B5802,0.692307692308,13
B1503,B0702,0.669291338583,127
B1503,B3503,0.728070175439,114
B1503,B3501,0.705882352941,119
B1503,A0206,0.736434108527,129
B1503,A0207,1.0,2
B1503,A0204,nan,0
B1503,A0205,0.4,5
B1503,A0202,0.725806451613,124
B1503,A0203,0.68992248062,129
B1503,A0201,0.718085106383,188
B1503,C0802,0.0,1
B1503,B3901,0.25,4
B1503,B7,nan,0
B1503,B8,nan,0
B1503,B4601,0.666666666667,15
B1503,B2720,nan,0
B1503,A6601,0.0,1
B1503,C1402,0.0,1
B1503,B2710,nan,0
B1503,B5201,nan,0
B1503,A0101,0.80625,160
B1503,E0101,nan,0
B1503,A2402,0.776223776224,143
B1503,A2403,nan,0
B1503,B1401,0.714285714286,7
B1503,B1402,0.655737704918,61
B1503,A3301,0.75,116
B1503,A3/11,nan,0
B1503,A6823,nan,0
B1503,B4801,0.25,4
B1503,C0702,0.0,1
B1503,B4201,0.607843137255,102
B1503,B2704,nan,0
B1503,B4202,0.375,8
B1503,B2702,nan,0
B1503,B2703,nan,0
B1503,B2701,nan,0
B1503,A7401,1.0,1
B1503,B8301,0.0,1
B1503,A1102,nan,0
B1503,A1101,0.727272727273,143
B1503,B0803,0.0,4
B1503,B0802,0.0,4
B1503,B0801,0.581896551724,232
B1503,B5703,0.333333333333,9
B1503,B5702,0.0,5
B1503,B5701,0.742424242424,132
B1503,A2902,0.761061946903,113
B1503,C0303,nan,0
B1503,A0250,nan,0
B1503,A3207,nan,0
B1503,A2501,nan,0
B1503,B1501,0.797250859107,291
B1503,A3201,0.65296803653,219
B1503,B1502,0.0,1
B1503,B1509,0.25,4
B1503,E0103,nan,0
B1503,B2706,nan,0
B1503,B1503,1.0,583
B1503,B8101,0.285714285714,7
B1503,A3101,0.685950413223,121
B1503,B2705,0.755952380952,168
B1503,B60,nan,0
B1503,A24,nan,0
B1503,A26,nan,0
B1503,B3701,0.5,10
B1503,B1517,0.25,4
B1503,A3215,nan,0
B1503,B4506,1.0,1
B1503,B4501,0.764705882353,119
B1503,B1801,0.763157894737,114
B1503,B5101,0.785714285714,112
B1503,B5401,0.758928571429,112
B1503,A0302,nan,0
B1503,A0301,0.719178082192,146
B1503,A11,0.0,1
B1503,A1,nan,0
B1503,B4002,0.761061946903,113
B1503,A3,nan,0
B1503,A2,0.0,1
B1503,A6802,0.68253968254,126
B1503,A6801,0.736842105263,114
B1503,A3001,0.551401869159,214
B1503,A3002,0.822222222222,135
B1503,Cw1,nan,0
B1503,C0501,nan,0
B1503,C1203,1.0,2
B1503,Cw4,nan,0
B1503,A0319,nan,0
B1503,B5301,0.723214285714,112
B1503,A2601,0.793103448276,116
B1503,A2602,0.25,4
B1503,A2603,0.25,4
B1503,A8001,nan,0
B1503,B4403,0.767857142857,112
B1503,B4402,0.758928571429,112
B1503,B3801,0.652173913043,23
B1503,B4013,nan,0
B8101,C1502,nan,0
B8101,A2301,0.333333333333,9
B8101,A0217,nan,0
B8101,A0216,nan,0
B8101,A0211,nan,0
B8101,A0210,nan,0
B8101,A0212,nan,0
B8101,B51,nan,0
B8101,A0219,nan,0
B8101,B4001,0.333333333333,9
B8101,A6901,0.333333333333,6
B8101,C0401,0.0,1
B8101,B1542,0.0,1
B8101,C0602,0.4,5
B8101,B7301,nan,0
B8101,B5801,0.333333333333,9
B8101,B5802,nan,0
B8101,B0702,0.666666666667,9
B8101,B3503,0.428571428571,7
B8101,B3501,0.444444444444,9
B8101,A0206,0.333333333333,9
B8101,A0207,nan,0
B8101,A0204,nan,0
B8101,A0205,nan,0
B8101,A0202,0.333333333333,9
B8101,A0203,0.333333333333,9
B8101,A0201,0.333333333333,9
B8101,C0802,nan,0
B8101,B3901,nan,0
B8101,B7,nan,0
B8101,B8,nan,0
B8101,B4601,nan,0
B8101,B2720,nan,0
B8101,A6601,nan,0
B8101,C1402,nan,0
B8101,B2710,nan,0
B8101,B5201,nan,0
B8101,A0101,0.333333333333,9
B8101,E0101,nan,0
B8101,A2402,0.333333333333,9
B8101,A2403,nan,0
B8101,B1401,nan,0
B8101,B1402,nan,0
B8101,A3301,0.333333333333,9
B8101,A3/11,nan,0
B8101,A6823,nan,0
B8101,B4801,nan,0
B8101,C0702,nan,0
B8101,B4201,0.666666666667,6
B8101,B2704,nan,0
B8101,B4202,0.8,15
B8101,B2702,nan,0
B8101,B2703,nan,0
B8101,B2701,nan,0
B8101,A7401,nan,0
B8101,B8301,1.0,1
B8101,A1102,nan,0
B8101,A1101,0.333333333333,9
B8101,B0803,nan,0
B8101,B0802,nan,0
B8101,B0801,0.333333333333,9
B8101,B5703,nan,0
B8101,B5702,nan,0
B8101,B5701,0.333333333333,9
B8101,A2902,0.333333333333,9
B8101,C0303,nan,0
B8101,A0250,nan,0
B8101,A3207,nan,0
B8101,A2501,nan,0
B8101,B1501,0.333333333333,9
B8101,A3201,0.4,5
B8101,B1502,nan,0
B8101,B1509,nan,0
B8101,E0103,nan,0
B8101,B2706,nan,0
B8101,B1503,0.285714285714,7
B8101,B8101,1.0,26
B8101,A3101,0.333333333333,9
B8101,B2705,0.25,8
B8101,B60,nan,0
B8101,A24,nan,0
B8101,A26,nan,0
B8101,B3701,nan,0
B8101,B1517,nan,0
B8101,A3215,nan,0
B8101,B4506,0.0,1
B8101,B4501,0.333333333333,9
B8101,B1801,0.333333333333,9
B8101,B5101,0.333333333333,9
B8101,B5401,0.333333333333,9
B8101,A0302,nan,0
B8101,A0301,0.333333333333,9
B8101,A11,nan,0
B8101,A1,nan,0
B8101,B4002,0.333333333333,9
B8101,A3,nan,0
B8101,A2,nan,0
B8101,A6802,0.444444444444,9
B8101,A6801,0.333333333333,9
B8101,A3001,0.333333333333,9
B8101,A3002,0.333333333333,9
B8101,Cw1,nan,0
B8101,C0501,nan,0
B8101,C1203,nan,0
B8101,Cw4,nan,0
B8101,A0319,nan,0
B8101,B5301,0.444444444444,9
B8101,A2601,0.333333333333,9
B8101,A2602,nan,0
B8101,A2603,nan,0
B8101,A8001,nan,0
B8101,B4403,0.333333333333,9
B8101,B4402,0.333333333333,9
B8101,B3801,nan,0
B8101,B4013,nan,0
A3101,C1502,0.592592592593,27
A3101,A2301,0.837719298246,456
A3101,A0217,0.5,2
A3101,A0216,0.74251497006,167
A3101,A0211,0.588235294118,238
A3101,A0210,1.0,12
A3101,A0212,0.612244897959,196
A3101,B51,nan,0
A3101,A0219,0.776,250
A3101,B4001,0.849552572707,1788
A3101,A6901,0.823383084577,1608
A3101,C0401,0.728155339806,103
A3101,B1542,0.730769230769,78
A3101,C0602,0.674796747967,123
A3101,B7301,0.866666666667,75
A3101,B5801,0.837291561395,1979
A3101,B5802,0.857142857143,14
A3101,B0702,0.776758409786,1962
A3101,B3503,0.81746031746,126
A3101,B3501,0.707216494845,1455
A3101,A0206,0.700145560408,1374
A3101,A0207,0.8,5
A3101,A0204,nan,0
A3101,A0205,0.333333333333,3
A3101,A0202,0.665511265165,577
A3101,A0203,0.755994358251,1418
A3101,A0201,0.797036371801,2227
A3101,C0802,0.5,20
A3101,B3901,0.745689655172,696
A3101,B7,0.142857142857,7
A3101,B8,nan,0
A3101,B4601,0.852161785216,717
A3101,B2720,0.0625,16
A3101,A6601,0.933333333333,15
A3101,C1402,0.413043478261,46
A3101,B2710,1.0,1
A3101,B5201,nan,0
A3101,A0101,0.835202340322,2051
A3101,E0101,1.0,1
A3101,A2402,0.85,480
A3101,A2403,0.674418604651,387
A3101,B1401,0.55,40
A3101,B1402,0.640776699029,103
A3101,A3301,0.775609756098,1845
A3101,A3/11,nan,0
A3101,A6823,0.428571428571,14
A3101,B4801,0.875179340029,697
A3101,C0702,0.290322580645,31
A3101,B4201,0.704761904762,105
A3101,B2704,1.0,1
A3101,B4202,0.363636363636,11
A3101,B2702,1.0,5
A3101,B2703,0.676056338028,71
A3101,B2701,1.0,1
A3101,A7401,0.0,2
A3101,B8301,0.527777777778,72
A3101,A1102,nan,0
A3101,A1101,0.77414852038,3582
A3101,B0803,0.806201550388,387
A3101,B0802,0.883033419023,778
A3101,B0801,0.800834824091,1677
A3101,B5703,0.230769230769,13
A3101,B5702,0.166666666667,6
A3101,B5701,0.844642857143,1120
A3101,A2902,0.784735812133,511
A3101,C0303,0.318181818182,22
A3101,A0250,0.43023255814,86
A3101,A3207,0.692307692308,13
A3101,A2501,0.436241610738,149
A3101,B1501,0.71921182266,1827
A3101,A3201,0.757281553398,103
A3101,B1502,0.283950617284,81
A3101,B1509,0.931297709924,655
A3101,E0103,0.5,2
A3101,B2706,1.0,1
A3101,B1503,0.685950413223,121
A3101,B8101,0.333333333333,9
A3101,A3101,1.0,3860
A3101,B2705,0.865513392857,1792
A3101,B60,nan,0
A3101,A24,nan,0
A3101,A26,nan,0
A3101,B3701,0.5625,16
A3101,B1517,0.654320987654,729
A3101,A3215,0.285714285714,7
A3101,B4506,0.74025974026,77
A3101,B4501,0.903100775194,258
A3101,B1801,0.789473684211,969
A3101,B5101,0.853989813243,589
A3101,B5401,0.829268292683,328
A3101,A0302,nan,0
A3101,A0301,0.772144688123,3511
A3101,A11,0.583333333333,24
A3101,A1,nan,0
A3101,B4002,0.838345864662,266
A3101,A3,nan,0
A3101,A2,0.0,1
A3101,A6802,0.764373232799,1061
A3101,A6801,0.705134992059,1889
A3101,A3001,0.868974881195,1473
A3101,A3002,0.784615384615,325
A3101,Cw1,nan,0
A3101,C0501,0.344827586207,29
A3101,C1203,0.212121212121,33
A3101,Cw4,nan,0
A3101,A0319,0.571428571429,7
A3101,B5301,0.785074626866,335
A3101,A2601,0.801662707838,1684
A3101,A2602,0.670886075949,474
A3101,A2603,0.803278688525,427
A3101,A8001,0.823129251701,294
A3101,B4403,0.880149812734,267
A3101,B4402,0.912280701754,912
A3101,B3801,0.954887218045,266
A3101,B4013,0.666666666667,6
B2705,C1502,0.451612903226,31
B2705,A2301,0.886731391586,309
B2705,A0217,0.333333333333,3
B2705,A0216,0.798994974874,199
B2705,A0211,0.613475177305,282
B2705,A0210,1.0,14
B2705,A0212,0.657370517928,251
B2705,B51,nan,0
B2705,A0219,0.815181518152,303
B2705,B4001,0.910497237569,1810
B2705,A6901,0.85041716329,1678
B2705,C0401,0.80412371134,97
B2705,B1542,0.8,75
B2705,C0602,0.863636363636,132
B2705,B7301,0.350515463918,97
B2705,B5801,0.844510680576,2013
B2705,B5802,0.923076923077,13
B2705,B0702,0.806385169928,1942
B2705,B3503,0.867768595041,121
B2705,B3501,0.734887108521,1373
B2705,A0206,0.687619047619,1050
B2705,A0207,1.0,2
B2705,A0204,nan,0
B2705,A0205,0.833333333333,6
B2705,A0202,0.758333333333,240
B2705,A0203,0.791590493601,1094
B2705,A0201,0.840178129639,2021
B2705,C0802,0.733333333333,15
B2705,B3901,0.738571428571,700
B2705,B7,0.125,8
B2705,B8,nan,0
B2705,B4601,0.929866989117,827
B2705,B2720,0.631578947368,19
B2705,A6601,0.860465116279,43
B2705,C1402,0.333333333333,48
B2705,B2710,1.0,1
B2705,B5201,nan,0
B2705,A0101,0.86660268714,2084
B2705,E0101,0.0,1
B2705,A2402,0.894329896907,388
B2705,A2403,0.822115384615,416
B2705,B1401,0.857142857143,7
B2705,B1402,0.904761904762,105
B2705,A3301,0.895652173913,230
B2705,A3/11,nan,0
B2705,A6823,0.142857142857,14
B2705,B4801,0.847690387016,801
B2705,C0702,0.636363636364,33
B2705,B4201,0.735294117647,102
B2705,B2704,1.0,1
B2705,B4202,0.333333333333,9
B2705,B2702,0.6,5
B2705,B2703,0.99,100
B2705,B2701,1.0,1
B2705,A7401,1.0,1
B2705,B8301,0.573529411765,68
B2705,A1102,nan,0
B2705,A1101,0.837172774869,1910
B2705,B0803,0.806878306878,378
B2705,B0802,0.902644230769,832
B2705,B0801,0.836544074723,1713
B2705,B5703,0.1,10
B2705,B5702,0.2,5
B2705,B5701,0.839805825243,1030
B2705,A2902,0.779661016949,413
B2705,C0303,0.32,25
B2705,A0250,0.425742574257,101
B2705,A3207,0.2,10
B2705,A2501,0.602209944751,181
B2705,B1501,0.753481175864,1939
B2705,A3201,0.845238095238,84
B2705,B1502,0.349397590361,83
B2705,B1509,0.856313497823,689
B2705,E0103,0.5,2
B2705,B2706,0.5,2
B2705,B1503,0.755952380952,168
B2705,B8101,0.25,8
B2705,A3101,0.865513392857,1792
B2705,B2705,1.0,2587
B2705,B60,nan,0
B2705,A24,nan,0
B2705,A26,nan,0
B2705,B3701,0.818181818182,11
B2705,B1517,0.667117726658,739
B2705,A3215,0.222222222222,9
B2705,B4506,0.810810810811,74
B2705,B4501,0.919117647059,136
B2705,B1801,0.842403628118,882
B2705,B5101,0.928251121076,446
B2705,B5401,0.855263157895,152
B2705,A0302,nan,0
B2705,A0301,0.868172268908,1904
B2705,A11,0.0,1
B2705,A1,nan,0
B2705,B4002,0.84496124031,129
B2705,A3,nan,0
B2705,A2,0.0,1
B2705,A6802,0.780663780664,693
B2705,A6801,0.789682539683,252
B2705,A3001,0.80669923238,1433
B2705,A3002,0.807511737089,213
B2705,Cw1,nan,0
B2705,C0501,0.378378378378,37
B2705,C1203,0.128205128205,39
B2705,Cw4,nan,0
B2705,A0319,0.5,8
B2705,B5301,0.835897435897,195
B2705,A2601,0.827316486161,1662
B2705,A2602,0.636160714286,448
B2705,A2603,0.732009925558,403
B2705,A8001,0.885294117647,340
B2705,B4403,0.875968992248,129
B2705,B4402,0.933982683983,924
B2705,B3801,0.959322033898,295
B2705,B4013,0.571428571429,7
B60,C1502,nan,0
B60,A2301,nan,0
B60,A0217,nan,0
B60,A0216,nan,0
B60,A0211,nan,0
B60,A0210,nan,0
B60,A0212,nan,0
B60,B51,nan,0
B60,A0219,nan,0
B60,B4001,nan,0
B60,A6901,nan,0
B60,C0401,nan,0
B60,B1542,nan,0
B60,C0602,nan,0
B60,B7301,nan,0
B60,B5801,nan,0
B60,B5802,nan,0
B60,B0702,nan,0
B60,B3503,nan,0
B60,B3501,nan,0
B60,A0206,nan,0
B60,A0207,nan,0
B60,A0204,nan,0
B60,A0205,nan,0
B60,A0202,nan,0
B60,A0203,nan,0
B60,A0201,nan,0
B60,C0802,nan,0
B60,B3901,nan,0
B60,B7,nan,0
B60,B8,nan,0
B60,B4601,nan,0
B60,B2720,nan,0
B60,A6601,nan,0
B60,C1402,nan,0
B60,B2710,nan,0
B60,B5201,nan,0
B60,A0101,nan,0
B60,E0101,nan,0
B60,A2402,nan,0
B60,A2403,nan,0
B60,B1401,nan,0
B60,B1402,nan,0
B60,A3301,nan,0
B60,A3/11,nan,0
B60,A6823,nan,0
B60,B4801,nan,0
B60,C0702,nan,0
B60,B4201,nan,0
B60,B2704,nan,0
B60,B4202,nan,0
B60,B2702,nan,0
B60,B2703,nan,0
